worker	project_id	task_id	resolution_type	start_ts	end_ts
login3	1	task_555	resolution_1	1575464212	1575464447
login3	1	task_556	resolution_1	1575465034	1575466034
login3	1	task_557	resolution_1	1576252247	1576252646
login3	1	task_558	resolution_1	1575462443	1575463883
login3	1	task_559	resolution_2	1576252822	1576252844
login3	1	task_560	resolution_1	1576250397	1576251050
login3	2	task_561	resolution_1	1575296770	1575297667
login3	2	task_562	resolution_1	1575305773	1575305829
login3	1	task_563	resolution_1	1575464895	1575465600
login3	1	task_564	resolution_1	1575466259	1575467102
login3	2	task_565	resolution_1	1576671508	1576671940
login3	1	task_566	resolution_1	1575467113	1575468653
login3	1	task_567	resolution_1	1575461843	1575462441
login3	1	task_568	resolution_1	1576249964	1576250393
login3	1	task_569	resolution_1	1576251057	1576251845
login3	1	task_570	resolution_1	1576678667	1576679479
login3	1	task_571	resolution_1	1575475750	1575475860
login3	1	task_572	resolution_1	1576074270	1576076776
login3	1	task_573	resolution_1	1576073068	1576074266
login3	1	task_574	resolution_1	1575467337	1575472024
login3	2	task_575	resolution_1	1576244148	1576244497
login3	1	task_576	resolution_1	1575289397	1575289579
login3	1	task_577	resolution_1	1576240294	1576241351
login3	1	task_578	resolution_1	1576861982	1576862304
login3	1	task_579	resolution_1	1576861986	1576863306
login3	2	task_580	resolution_1	1576243122	1576244072
login3	1	task_581	resolution_1	1575287881	1575289394
login3	1	task_582	resolution_1	1576073064	1576073446
login3	1	task_583	resolution_1	1576069434	1576069873
login3	2	task_584	resolution_1	1576080329	1576081474
login3	1	task_585	resolution_1	1576242006	1576243105
login3	1	task_586	resolution_2	1575472390	1575472397
login3	1	task_587	resolution_1	1575475861	1575476357
login3	1	task_588	resolution_1	1576081695	1576082058
login3	1	task_589	resolution_1	1576070515	1576070788
login3	2	task_590	resolution_2	1576070230	1576070262
login3	1	task_591	resolution_1	1576082093	1576082345
login3	1	task_592	resolution_1	1575385573	1575385801
login3	1	task_593	resolution_1	1575468656	1575472387
login3	1	task_594	resolution_1	1576073072	1576074635
login3	1	task_595	resolution_1	1575477645	1575477799
login3	1	task_596	resolution_1	1576073067	1576073752
login3	2	task_597	resolution_1	1575907551	1575907658
login3	2	task_598	resolution_1	1576246598	1576248486
login3	1	task_599	resolution_1	1575467130	1575470678
login3	1	task_600	resolution_1	1575467115	1575469866
login3	2	task_601	resolution_1	1576238400	1576239693
login3	1	task_602	resolution_1	1575791922	1575792120
login3	1	task_603	resolution_2	1576073061	1576073124
login3	1	task_604	resolution_2	1575467126	1575470119
login3	1	task_605	resolution_1	1575295531	1575296889
login3	1	task_606	resolution_2	1576073053	1576073112
login3	1	task_607	resolution_1	1576071240	1576072306
login3	1	task_608	resolution_2	1575476870	1575476891
login3	1	task_609	resolution_1	1576084028	1576085970
login3	1	task_610	resolution_1	1576071237	1576071533
login3	1	task_611	resolution_1	1576683005	1576683490
login3	1	task_612	resolution_1	1575467124	1575470336
login3	1	task_613	resolution_1	1575905061	1575905827
login3	1	task_614	resolution_1	1576073055	1576075542
login3	1	task_615	resolution_1	1575293252	1575293691
login3	1	task_616	resolution_1	1576239711	1576240516
login3	1	task_617	resolution_1	1576073074	1576074988
login3	1	task_618	resolution_1	1575301035	1575301611
login3	1	task_619	resolution_1	1575303256	1575303421
login3	2	task_620	resolution_1	1575295585	1575296767
login3	1	task_621	resolution_1	1576861990	1576862526
login3	2	task_622	resolution_1	1576677199	1576677557
login3	1	task_623	resolution_1	1576865646	1576866516
login3	1	task_624	resolution_2	1576865631	1576865643
login3	1	task_625	resolution_1	1576255920	1576257030
login3	1	task_626	resolution_1	1576859965	1576861075
login3	1	task_627	resolution_1	1575463885	1575464210
login3	2	task_628	resolution_1	1576671518	1576674381
login3	1	task_629	resolution_1	1576685703	1576685990
login3	1	task_630	resolution_1	1575464453	1575464813
login3	1	task_631	resolution_1	1575293694	1575295064
login3	1	task_632	resolution_1	1576682999	1576683149
login3	1	task_633	resolution_1	1576861993	1576862637
login3	1	task_634	resolution_1	1576670725	1576673465
login3	1	task_635	resolution_1	1575979396	1575979998
login3	1	task_636	resolution_1	1576685708	1576686162
login3	1	task_637	resolution_1	1575980009	1575980476
login3	1	task_638	resolution_1	1575288936	1575289135
login3	1	task_639	resolution_2	1575979387	1575979502
login3	2	task_640	resolution_1	1576605016	1576605384
login3	1	task_641	resolution_1	1575293704	1575295310
login3	2	task_642	resolution_1	1576671511	1576673565
login3	1	task_643	resolution_1	1575980016	1575980629
login3	1	task_644	resolution_1	1575476409	1575476689
login3	1	task_645	resolution_2	1575980479	1575980492
login3	1	task_646	resolution_1	1576685995	1576686734
login3	1	task_647	resolution_1	1575298461	1575300348
login3	1	task_648	resolution_2	1575299684	1575299693
login3	1	task_649	resolution_1	1576065217	1576066590
login3	1	task_650	resolution_1	1576859973	1576861978
login3	1	task_651	resolution_1	1576684814	1576685699
login3	1	task_652	resolution_2	1575296893	1575296906
login3	1	task_653	resolution_1	1575302019	1575302271
login3	1	task_654	resolution_1	1576079258	1576079961
login3	1	task_655	resolution_1	1576084019	1576086807
login3	1	task_656	resolution_1	1576255912	1576257158
login3	1	task_657	resolution_1	1575467105	1575467334
login3	2	task_658	resolution_1	1575297676	1575298673
login3	1	task_659	resolution_2	1576065252	1576065302
login3	1	task_660	resolution_1	1575290611	1575290947
login3	1	task_661	resolution_1	1576683008	1576684156
login3	1	task_662	resolution_1	1576084016	1576086331
login3	1	task_663	resolution_1	1576684809	1576684902
login3	1	task_664	resolution_1	1575302023	1575302696
login3	1	task_665	resolution_1	1575291331	1575292650
login3	1	task_666	resolution_1	1575460202	1575460761
login3	2	task_667	resolution_1	1576254350	1576255885
login3	1	task_668	resolution_1	1575476893	1575477641
login3	1	task_669	resolution_1	1575298456	1575299681
login3	1	task_670	resolution_2	1575303248	1575303277
login3	1	task_671	resolution_1	1575980633	1575980665
login3	2	task_672	resolution_1	1575293235	1575294770
login4	1	task_673	resolution_1	1575980489	1575981400
login4	2	task_674	resolution_1	1576238298	1576238705
login4	1	task_675	resolution_1	1576240367	1576240401
login4	1	task_676	resolution_1	1576241576	1576242069
login4	2	task_677	resolution_1	1576665047	1576665292
login4	1	task_678	resolution_1	1576869261	1576870632
login4	2	task_679	resolution_1	1576066396	1576066544
login4	2	task_680	resolution_1	1575977953	1575979547
login4	1	task_681	resolution_1	1576240115	1576240363
login4	1	task_682	resolution_1	1576242073	1576242372
login4	1	task_683	resolution_1	1576239097	1576240110
login4	2	task_684	resolution_1	1576765386	1576765414
login4	1	task_685	resolution_2	1575544506	1575545780
login4	2	task_686	resolution_1	1576501112	1576501181
login4	1	task_687	resolution_1	1576500516	1576501046
login4	1	task_688	resolution_1	1575977141	1575977257
login4	1	task_689	resolution_1	1576853974	1576854498
login4	2	task_690	resolution_1	1576501781	1576502630
login4	1	task_691	resolution_1	1575553316	1575553996
login4	1	task_692	resolution_1	1576064159	1576064545
login4	1	task_693	resolution_1	1575831797	1575832079
login4	1	task_694	resolution_1	1575551545	1575553313
login4	1	task_695	resolution_1	1576664680	1576665605
login4	1	task_696	resolution_1	1576592059	1576592479
login4	1	task_697	resolution_1	1576064121	1576064157
login4	2	task_698	resolution_1	1576240651	1576241006
login4	1	task_699	resolution_1	1575541080	1575541762
login4	1	task_700	resolution_1	1576235594	1576236194
login4	1	task_701	resolution_1	1575638857	1575639004
login4	1	task_702	resolution_1	1576854502	1576854643
login4	1	task_703	resolution_1	1576865314	1576865584
login4	1	task_704	resolution_1	1575637767	1575638854
login4	1	task_705	resolution_1	1576870634	1576871518
login4	1	task_706	resolution_1	1576426314	1576426554
login4	1	task_707	resolution_1	1575642924	1575642987
login4	1	task_708	resolution_1	1575986597	1575986960
login4	2	task_709	resolution_1	1576672430	1576672822
login4	1	task_710	resolution_1	1576408178	1576408838
login4	1	task_711	resolution_1	1576237889	1576237947
login4	1	task_712	resolution_1	1576236728	1576237065
login4	1	task_713	resolution_1	1576237297	1576237886
login4	1	task_714	resolution_1	1575634647	1575635597
login4	1	task_715	resolution_1	1575714582	1575718921
login4	1	task_716	resolution_1	1576407796	1576407818
login4	1	task_717	resolution_1	1575639234	1575640099
login4	2	task_718	resolution_1	1576665295	1576666080
login4	1	task_719	resolution_1	1576422742	1576422764
login4	1	task_720	resolution_1	1576069000	1576069431
login4	1	task_721	resolution_1	1575640662	1575641220
login4	1	task_722	resolution_1	1576333289	1576333878
login4	2	task_723	resolution_1	1576420973	1576422008
login4	1	task_724	resolution_1	1576165968	1576167107
login4	2	task_725	resolution_1	1576322749	1576322828
login4	1	task_726	resolution_1	1575629398	1575629439
login4	1	task_727	resolution_1	1576407821	1576408174
login4	1	task_728	resolution_1	1575549976	1575551543
login4	1	task_729	resolution_1	1576323973	1576324868
login4	1	task_730	resolution_1	1576490998	1576492504
login4	1	task_731	resolution_1	1576237070	1576237293
login4	1	task_732	resolution_1	1576068288	1576068476
login4	1	task_733	resolution_1	1575641224	1575641453
login4	1	task_734	resolution_1	1576493006	1576495365
login4	1	task_735	resolution_1	1576338423	1576339002
login4	2	task_736	resolution_1	1576406694	1576407493
login4	1	task_737	resolution_1	1575985398	1575985452
login4	1	task_738	resolution_1	1576865588	1576865895
login4	1	task_739	resolution_1	1575630249	1575630928
login4	1	task_740	resolution_1	1575641458	1575642922
login4	1	task_741	resolution_1	1575543910	1575544503
login4	1	task_742	resolution_1	1576495369	1576496137
login4	1	task_743	resolution_1	1575630931	1575631701
login4	1	task_744	resolution_1	1576235047	1576235590
login4	1	task_745	resolution_1	1575629441	1575630246
login4	2	task_746	resolution_2	1576067265	1576067344
login4	1	task_747	resolution_1	1575639008	1575639231
login4	1	task_748	resolution_1	1576496141	1576496484
login4	1	task_749	resolution_1	1576594238	1576595749
login4	1	task_750	resolution_1	1576584357	1576584999
login4	1	task_751	resolution_1	1575804319	1575805667
login4	1	task_752	resolution_1	1576867183	1576867656
login4	1	task_753	resolution_1	1576236198	1576236725
login4	1	task_754	resolution_1	1576421010	1576422182
login4	1	task_755	resolution_1	1575976041	1575977138
login4	2	task_756	resolution_1	1575984534	1575984959
login4	1	task_757	resolution_1	1576871523	1576871752
login4	1	task_758	resolution_1	1576865994	1576866090
login4	2	task_759	resolution_1	1576423047	1576423503
login4	1	task_760	resolution_1	1576410728	1576410780
login4	1	task_761	resolution_1	1575640102	1575640659
login4	1	task_762	resolution_1	1576585002	1576585125
login4	1	task_763	resolution_1	1576063609	1576064118
login4	2	task_764	resolution_1	1576671640	1576672134
login4	1	task_765	resolution_1	1575903790	1575904209
login4	1	task_766	resolution_1	1575553998	1575555849
login4	1	task_767	resolution_1	1575909178	1575909597
login4	1	task_768	resolution_1	1575900690	1575901218
login4	1	task_769	resolution_1	1576425834	1576426036
login4	1	task_770	resolution_1	1576668540	1576668753
login4	1	task_771	resolution_1	1576164322	1576165216
login4	1	task_772	resolution_1	1576586154	1576586235
login4	1	task_773	resolution_1	1575628025	1575629396
login4	2	task_774	resolution_1	1576060930	1576061706
login4	2	task_775	resolution_1	1575901729	1575902954
login4	1	task_776	resolution_1	1575546505	1575547454
login4	2	task_777	resolution_1	1576854795	1576855371
login4	1	task_778	resolution_1	1575634072	1575634645
login4	1	task_779	resolution_1	1575911547	1575912071
login4	2	task_780	resolution_1	1576165227	1576165516
login4	1	task_781	resolution_1	1575547456	1575548430
login4	1	task_782	resolution_1	1576425378	1576425830
login4	1	task_783	resolution_1	1575719451	1575720440
login4	1	task_784	resolution_1	1575980252	1575980486
login4	1	task_785	resolution_1	1575545783	1575546502
login4	1	task_786	resolution_1	1576430856	1576431006
login4	2	task_787	resolution_1	1576423508	1576424841
login4	2	task_788	resolution_1	1576679089	1576679902
login4	2	task_789	resolution_1	1575974557	1575974688
login4	1	task_790	resolution_1	1576496488	1576496636
login4	2	task_791	resolution_1	1576497007	1576497515
login4	2	task_792	resolution_1	1576677695	1576679085
login4	1	task_793	resolution_1	1575631704	1575633498
login4	1	task_794	resolution_1	1576428203	1576428572
login4	2	task_795	resolution_1	1575983400	1575984532
login4	1	task_796	resolution_1	1575542969	1575543526
login4	1	task_797	resolution_1	1575908194	1575908541
login4	2	task_798	resolution_1	1575809021	1575809159
login4	1	task_799	resolution_1	1576231418	1576232775
login4	2	task_800	resolution_1	1576605015	1576605356
login4	1	task_801	resolution_1	1576868134	1576868287
login4	2	task_802	resolution_1	1576579919	1576580804
login4	1	task_803	resolution_1	1576579924	1576581177
login4	2	task_804	resolution_1	1576869256	1576870246
login4	1	task_805	resolution_1	1576856950	1576858415
login4	1	task_806	resolution_1	1575541766	1575542218
login4	1	task_807	resolution_1	1576577891	1576579276
login4	1	task_808	resolution_1	1576860596	1576860838
login4	2	task_809	resolution_1	1576670206	1576670612
login4	1	task_810	resolution_1	1576856342	1576856613
login4	1	task_811	resolution_1	1576861725	1576862413
login4	1	task_812	resolution_1	1576666870	1576667282
login4	1	task_813	resolution_1	1576667708	1576667957
login4	1	task_814	resolution_1	1576862416	1576862809
login4	1	task_815	resolution_1	1575811411	1575811970
login4	1	task_816	resolution_1	1576859960	1576860303
login4	2	task_817	resolution_1	1576577889	1576578267
login4	1	task_818	resolution_1	1576061719	1576062240
login4	1	task_819	resolution_1	1576666575	1576666864
login4	1	task_820	resolution_1	1576423043	1576425375
login4	1	task_821	resolution_1	1576667446	1576667704
login4	2	task_822	resolution_1	1575972276	1575974555
login4	1	task_823	resolution_1	1576667286	1576667442
login4	2	task_824	resolution_1	1576866880	1576867171
login4	1	task_825	resolution_1	1576867660	1576868130
login4	1	task_826	resolution_1	1576233029	1576234197
login4	1	task_827	resolution_1	1576667961	1576668135
login4	2	task_828	resolution_1	1576670616	1576671052
login4	1	task_829	resolution_1	1575543528	1575543908
login4	1	task_830	resolution_1	1576428577	1576429034
login4	2	task_831	resolution_1	1576669590	1576670003
login4	1	task_832	resolution_1	1576063237	1576063313
login4	1	task_833	resolution_1	1576234201	1576235043
login4	1	task_834	resolution_1	1576665609	1576666570
login4	1	task_835	resolution_1	1575903103	1575903672
login4	2	task_836	resolution_1	1575982555	1575982889
login4	2	task_837	resolution_1	1576168744	1576169988
login4	2	task_838	resolution_1	1576860317	1576860584
login4	1	task_839	resolution_1	1576237949	1576238285
login4	1	task_840	resolution_1	1575982513	1575982546
login4	1	task_841	resolution_1	1576232778	1576233024
login4	1	task_842	resolution_1	1575982972	1575983027
login4	1	task_843	resolution_1	1576243296	1576243483
login4	2	task_844	resolution_1	1576870250	1576870575
login4	1	task_845	resolution_1	1575983028	1575983387
login4	2	task_846	resolution_1	1576427847	1576428189
login4	1	task_847	resolution_1	1576161327	1576161921
login4	1	task_848	resolution_1	1576160690	1576161324
login4	1	task_849	resolution_1	1576160238	1576160675
login4	2	task_850	resolution_1	1576242385	1576243281
